city,country,lat,lng
álimos,greece,37.9167,23.7167
faya,chad,17.9169,19.1167
havant,united kingdom,50.8517,-0.9842
kanye,botswana,-24.9833,25.35
torre annunziata,italy,40.7569,14.4444
chalon-sur-saône,france,46.7806,4.8528
leribe,lesotho,-28.8734,28.0416
hinckley,united kingdom,52.5413,-1.3725
njombe,tanzania,-9.3333,34.7667
la mirada,united states,33.9025,-118.0093
ripollet,spain,41.4969,2.1574
kanash,russia,55.5069,47.4914
melito di napoli,italy,40.9167,14.2333
chalungalpādam,india,9.6896,76.3388
mamburao,philippines,13.2233,120.596
ksar,mauritania,18.1022,-15.955
worksop,united kingdom,53.3042,-1.1244
morley,united kingdom,53.7492,-1.6023
invercargill,new zealand,-46.4131,168.3475
welling,united kingdom,51.4594,0.1097
al ‘ayyāţ,egypt,29.6167,31.25
kerkrade,netherlands,50.8667,6.0667
ząbki,poland,52.2928,21.1161
karmiel,israel,32.9136,35.2961
new amsterdam,guyana,6.25,-57.5167
ḩajjah,yemen,15.695,43.5975
charenton-le-pont,france,48.8265,2.405
kokkola,finland,63.8367,23.1333
tepalcatepec,mexico,19.1833,-102.85
inđija,serbia,45.05,20.0833
puerto lempira,honduras,15.2653,-83.7744
hammam-lif,tunisia,36.7333,10.3333
caluire-et-cuire,france,45.7953,4.8472
bang kruai,thailand,13.8042,100.4755
dock sur,argentina,-34.6417,-58.3478
le cannet,france,43.5769,7.0194
chitré,panama,7.9667,-80.4333
badulla,sri lanka,6.9847,81.0564
nagykanizsa,hungary,46.455,16.9925
naj‘ ḩammādī,egypt,26.05,32.25
cuilapa,guatemala,14.2783,-90.2992
san adrián de besós,spain,41.4305,2.2183
santiago,panama,8.1004,-80.9833
lindi,tanzania,-9.9969,39.7144
al badārī,egypt,26.9925,31.4156
rāmachandrapuram,india,16.85,82.02
mrirt,morocco,33.1667,-5.5667
fleet,united kingdom,51.2834,-0.8456
middleton,united kingdom,53.555,-2.187
aweil,south sudan,8.78,27.4
bhārella,bangladesh,23.5506,91.0566
bois-colombes,france,48.9175,2.2683
murshidābād,india,24.18,88.27
nelson,new zealand,-41.2708,173.2839
dori,burkina faso,14.03,-0.03
valenciennes,france,50.3581,3.5233
tōgō,japan,35.0966,137.0525
yuchengcun,china,23.5633,116.2691
artigas,uruguay,-30.4667,-56.4667
coatbridge,united kingdom,55.8625,-4.0266
šibenik,croatia,43.735,15.8906
daijiazhuang,china,38.1345,114.3906
cobija,bolivia,-11.0333,-68.7333
bron,france,45.7394,4.9139
chorley,united kingdom,53.653,-2.632
hammam sousse,tunisia,35.8589,10.5939
farim,guinea-bissau,12.4833,-15.2167
ben zakkay,israel,31.8558,34.73
vanves,france,48.8208,2.2897
slobozia,romania,44.5639,27.3661
mafamude,portugal,41.1152,-8.6036
kumatori,japan,34.4014,135.3558
santa maría atzompa,mexico,17.0794,-96.7869
vilvoorde,belgium,50.9281,4.4245
donggangli,china,39.9733,119.6406
arlington,united states,42.4187,-71.1639
rezé,france,47.1917,-1.5694
kafr al kurdī,egypt,31.1429,31.7826
fareham,united kingdom,50.85,-1.18
melun,france,48.5406,2.66
rozzano,italy,45.3833,9.15
igualada,spain,41.5814,1.6208
gbarnga,liberia,6.998,-9.473
jerada,morocco,34.3117,-2.1636
alexandria,romania,43.9686,25.3333
diamond harbour,india,22.191,88.1905
jáltipan de morelos,mexico,17.9703,-94.7144
palayan city,philippines,15.5422,121.0844
castleford,united kingdom,53.716,-1.356
claypole,argentina,-34.8,-58.3333
thun,switzerland,46.7667,7.6333
stains,france,48.95,2.3833
baclaran,philippines,14.5319,120.9942
hackensack,united states,40.8891,-74.0462
yambio,south sudan,4.565,28.375
kingston upon thames,united kingdom,51.4103,-0.2995
berchem,belgium,51.1833,4.4167
arendal,norway,58.4608,8.7664
pinneberg,germany,53.6333,9.8
nueva gerona,cuba,21.8847,-82.8011
tindouf,algeria,27.6753,-8.1286
sykiés,greece,40.65,22.95
bluefields,nicaragua,12.0139,-83.7644
tarbes,france,43.23,0.07
bellinzona,switzerland,46.1954,9.0297
pattani,thailand,6.8664,101.2508
gagny,france,48.8833,2.5333
lecherías,venezuela,10.1889,-64.6951
boulogne-sur-mer,france,50.7264,1.6147
trelleborg,sweden,55.3667,13.1667
actopan,mexico,19.5036,-96.6192
dhāka,india,26.72,85.33
bắc kạn,vietnam,22.1333,105.8333
alcantarilla,spain,37.9722,-1.2094
heroica ciudad de tlaxiaco,mexico,17.2077,-97.6798
arras,france,50.292,2.78
cleveland heights,united states,41.5113,-81.5636
newbury,united kingdom,51.401,-1.323
coyotepec,mexico,19.7756,-99.2056
inongo,congo (kinshasa),-1.95,18.2667
bridgwater,united kingdom,51.128,-2.993
hoboken,belgium,51.1667,4.3667
ādwa,ethiopia,14.1667,38.9
teoloyucan,mexico,19.7442,-99.1811
concepción,paraguay,-23.4,-57.43
whitney,united states,36.1008,-115.0379
pinyahan,philippines,14.64,121.0461
varkkallai,india,8.734,76.7256
port loko,sierra leone,8.7667,-12.7875
dunaújváros,hungary,46.9806,18.9127
wan tau tong,hong kong,22.4423,114.167
nogent-sur-marne,france,48.8375,2.4833
razgrad,bulgaria,43.5333,26.5167
desio,italy,45.6167,9.2167
salvatierra,mexico,20.2156,-100.8961
zugdidi,georgia,42.5083,41.8667
mochudi,botswana,-24.4167,26.15
qiryat bialik,israel,32.8333,35.0833
el aïoun,morocco,34.5852,-2.5056
bakhtiyārpur,india,25.4667,85.5167
north lauderdale,united states,26.2113,-80.2209
boumerdes,algeria,36.7603,3.4724
tinnanūr,india,13.1145,80.0271
umm al qaywayn,united arab emirates,25.5533,55.5475
xonobod,uzbekistan,40.8,73.0
ágioi anárgyroi,greece,38.0267,23.7183
salem,united states,42.5129,-70.9021
duncan,canada,48.7787,-123.7079
iten,kenya,0.6731,35.5083
laindon,united kingdom,51.574,0.4181
rohnert park,united states,38.3479,-122.6965
palladam,india,10.99,77.2
kapan,armenia,39.2011,46.415
paracho de verduzco,mexico,19.65,-102.0667
villaflores,mexico,16.2355,-93.2677
empalme,mexico,27.9617,-110.8125
freeport,united states,40.6515,-73.585
katsuren-haebaru,japan,26.1911,127.7285
caerphilly,united kingdom,51.578,-3.218
llanelli,united kingdom,51.684,-4.163
baler,philippines,15.7583,121.5625
trujillo alto,puerto rico,18.3599,-66.0096
ingeniero pablo nogués,argentina,-34.4667,-58.7667
nueva rosita,mexico,27.939,-101.218
la paz,honduras,14.3169,-87.6831
krus na ligas,philippines,14.6442,121.0636
desamparados,costa rica,9.8967,-84.0706
oakland park,united states,26.178,-80.1528
kalmar,sweden,56.6614,16.3628
wilkes-barre,united states,41.2469,-75.876
sukuta,the gambia,13.4167,-16.7
bushenyi,uganda,-0.5417,30.1878
caloundra,australia,-26.7986,153.1289
guruvāyūr,india,10.5947,76.0403
ōizumi,japan,36.2478,139.4049
temsia,morocco,30.36,-9.414
kirkby,united kingdom,53.48,-2.89
campbell,united states,37.2802,-121.9539
wattrelos,france,50.7,3.217
annemasse,france,46.1958,6.2364
playa vicente,mexico,17.8333,-95.8167
beverwijk,netherlands,52.4833,4.65
matale,sri lanka,7.4667,80.6167
ermezinde,portugal,41.217,-8.55
buli,philippines,14.443,121.051
le kremlin-bicêtre,france,48.81,2.3581
veles,macedonia,41.7153,21.7753
or yehuda,israel,32.0333,34.85
haedo,argentina,-34.65,-58.6
san bruno,united states,37.6256,-122.4313
gambēla,ethiopia,8.25,34.5833
štip,macedonia,41.7358,22.1914
murzuq,libya,25.9,13.9
drogheda,ireland,53.715,-6.3525
shefar‘am,israel,32.8056,35.1694
cacém,portugal,38.7704,-9.3081
concord,united states,43.2305,-71.5595
mińsk mazowiecki,poland,52.1833,21.5667
munro,argentina,-34.5333,-58.5167
sagauli,india,26.7833,84.7333
greenacres,united states,26.627,-80.1371
koboko,uganda,3.41,30.96
lai châu,vietnam,22.3992,103.4392
franconville,france,48.9889,2.2314
ramsgate,united kingdom,51.336,1.416
porur,india,13.0356,80.1582
hódmezővásárhely,hungary,46.4304,20.3188
small heath,united kingdom,52.4629,-1.8542
kampong chhnang,cambodia,12.25,104.6667
north miami beach,united states,25.9302,-80.1659
pallisa,uganda,1.1675,33.71
uman,mexico,20.8833,-89.75
silistra,bulgaria,44.1172,27.2606
juan rodríguez clara,mexico,18.0,-95.4
aziylal,morocco,31.9669,-6.5694
kalutara,sri lanka,6.5869,79.9603
pomigliano d’arco,italy,40.9167,14.4
svay rieng,cambodia,11.0833,105.8
armavir,armenia,40.15,44.04
kwīhā,ethiopia,13.4769,39.545
cleethorpes,united kingdom,53.5533,-0.0215
kula,serbia,45.6,19.5333
minas,uruguay,-34.3667,-55.2333
hicksville,united states,40.7637,-73.5245
jefferson city,united states,38.5676,-92.1759
woonsocket,united states,42.001,-71.4993
bishops stortford,united kingdom,51.872,0.1725
garbahaarrey,somalia,3.35,42.2667
balintawak,philippines,14.6506,121.0014
ban sai ma tai,thailand,13.8444,100.4829
coalville,united kingdom,52.724,-1.369
blyth,united kingdom,55.126,-1.514
saronno,italy,45.6255,9.037
phulwāria,india,25.4697,85.9847
dubrovnik,croatia,42.6403,18.1083
blanes,spain,41.674,2.7921
ciudad melchor múzquiz,mexico,27.8775,-101.5164
quinhámel,guinea-bissau,11.8833,-15.85
dayr mawās,egypt,27.6333,30.85
melmadai,india,9.9264,78.1503
tonalá,mexico,16.0914,-93.7518
temascal,mexico,18.2394,-96.4031
guarda,portugal,40.5333,-7.3333
si sa ket,thailand,15.1069,104.3294
fribourg,switzerland,46.8,7.15
saint-martin-d’hères,france,45.1672,5.7653
kenton,united kingdom,51.5878,-0.3086
leighton buzzard,united kingdom,51.9165,-0.6617
kampot,cambodia,10.6,104.1667
arnold,united kingdom,53.005,-1.127
miercurea-ciuc,romania,46.3594,25.8017
berat,albania,40.7,19.95
ait ourir,morocco,31.5644,-7.6628
le perreux-sur-marne,france,48.8422,2.5036
myrhorod,ukraine,49.9667,33.6
bambari,central african republic,5.7653,20.6742
ardahan,turkey,41.1111,42.7022
zagora,morocco,30.3306,-5.8381
le pré-saint-gervais,france,48.885,2.4039
qapshaghay,kazakhstan,43.8844,77.0687
nebbi,uganda,2.4792,31.09
ilkeston,united kingdom,52.971,-1.309
poissy,france,48.9294,2.0456
żyrardów,poland,52.05,20.4333
nakama,japan,33.8208,130.7083
san josé,uruguay,-34.3333,-56.7167
villafranca del panadés,spain,41.3447,1.6994
matoupu,china,38.3198,114.7207
aberdare,united kingdom,51.713,-3.445
viborg,denmark,56.4333,9.4
xico,mexico,19.417,-97.0
lālganj,india,25.87,85.18
kahama,tanzania,-3.8375,32.6
cesano maderno,italy,45.6307,9.1456
cachan,france,48.7919,2.3319
madipakkam,india,12.9623,80.1986
savigny-sur-orge,france,48.6797,2.3457
douai,france,50.3714,3.08
herne bay,united kingdom,51.37,1.13
santa bárbara,honduras,14.9167,-88.2333
annandale,united states,38.8324,-77.196
placilla de peñuelas,chile,-33.1156,-71.5678
amudālavalasa,india,18.4167,83.9
embu,kenya,-0.5389,37.4583
puntarenas,costa rica,9.9667,-84.8333
biougra,morocco,30.2144,-9.3708
narathiwat,thailand,6.4167,101.8167
mugnano di napoli,italy,40.9094,14.2098
échirolles,france,45.1436,5.7183
kenge,congo (kinshasa),-4.8056,17.0417
tuvāgudi,india,10.7564,78.8011
kānkuria,india,24.658,87.9794
mambajao,philippines,9.25,124.7167
zghartā,lebanon,34.4,35.9
ciampino,italy,41.8,12.6
zacatelco,mexico,19.2167,-98.2333
pujali,india,22.4679,88.1452
morshansk,russia,53.45,41.8167
villa adelina,argentina,-34.5175,-58.5475
nola,central african republic,3.5333,16.0667
arzano,italy,40.9167,14.2667
lusambo,congo (kinshasa),-4.9729,23.4368
sayula de alemán,mexico,17.8833,-94.95
villepinte,france,48.955,2.541
ngozi,burundi,-2.9083,29.8269
burjasot,spain,39.5064,-0.4067
teaneck,united states,40.89,-74.0107
bicester,united kingdom,51.9,-1.15
marcq-en-baroeul,france,50.6711,3.0972
kisii,kenya,-0.6833,34.7667
chittaranjan,india,23.87,86.87
rivas,nicaragua,11.4386,-85.8286
corsico,italy,45.4333,9.1167
vredenburg,south africa,-32.9,17.9833
neuilly-sur-marne,france,48.8537,2.549
wilrijk,belgium,51.1667,4.3833
oshakati,namibia,-17.7833,15.6995
panaji,india,15.4989,73.8278
malbork,poland,54.0333,19.0333
calpulalpan,mexico,19.5869,-98.5683
wood green,united kingdom,51.5981,-0.1149
famagusta,cyprus,35.125,33.9417
romblon,philippines,12.55,122.28
denton,united kingdom,53.4554,-2.1122
puerto francisco de orellana,ecuador,-0.4625,-76.9842
hallandale beach,united states,25.9854,-80.1423
zacatlán,mexico,19.9319,-97.96
binəqədi,azerbaijan,40.4661,49.8278
nallūr,india,11.1003,77.3914
highbury,united kingdom,51.552,-0.097
walkden,united kingdom,53.5239,-2.3991
miyoshidai,japan,35.8284,139.5265
shengli,china,37.9842,106.1967
cananea,mexico,30.9819,-110.3006
al bayḑā’,yemen,13.979,45.574
chartres,france,48.456,1.484
pärnu,estonia,58.3833,24.5
şəmkir,azerbaijan,40.8297,46.0189
whitley bay,united kingdom,55.0456,-1.4443
koekelberg,belgium,50.8667,4.3333
ez zahra,tunisia,36.7439,10.3083
bletchley,united kingdom,51.994,-0.732
impfondo,congo (brazzaville),1.6333,18.0667
paravūrkambolam,india,8.8168,76.6719
culver city,united states,34.0058,-118.3968
talas,kyrgyzstan,42.5167,72.2333
ban na pa,thailand,13.3956,101.0232
dún dealgan,ireland,54.009,-6.4049
annapolis,united states,38.9706,-76.5047
billingham,united kingdom,54.61,-1.27
mariano escobedo,mexico,18.9167,-97.1333
lovech,bulgaria,43.1347,24.7172
montclair,united states,40.8253,-74.2111
airdrie,united kingdom,55.86,-3.98
bjelovar,croatia,45.9,16.8333
sensuntepeque,el salvador,13.8667,-88.6333
grugliasco,italy,45.068,7.5776
beeston,united kingdom,52.927,-1.215
bouar,central african republic,5.95,15.6
soccorro,philippines,14.6179,121.0558
long eaton,united kingdom,52.898,-1.271
montana,bulgaria,43.4075,23.2217
camberley,united kingdom,51.335,-0.742
valley stream,united states,40.6647,-73.7043
agualva,portugal,38.77,-9.2988
l’haÿ-les-roses,france,48.78,2.3374
sidi yahia el gharb,morocco,34.3058,-6.3058
dunstable,united kingdom,51.886,-0.521
houilles,france,48.9261,2.1892
el golea,algeria,30.6,2.9
luebo,congo (kinshasa),-5.35,21.4167
swords,ireland,53.4597,-6.2181
port-margot,haiti,19.75,-72.4333
villefranche-sur-saône,france,45.9833,4.7167
kanie,japan,35.1322,136.7868
chachoengsao,thailand,13.6903,101.0703
phônsavan,laos,19.46,103.18
xaçmaz,azerbaijan,41.4708,48.8097
chelsea,united states,42.3959,-71.0325
north shields,united kingdom,55.0097,-1.4448
brčko,bosnia and herzegovina,44.8783,18.8092
tumba,sweden,59.2,17.8167
bugiri,uganda,0.5694,33.7486
waipahu,united states,21.3859,-158.0101
pierrefitte-sur-seine,france,48.9656,2.3614
samrong,thailand,13.6421,100.6039
koumra,chad,8.91,17.55
surin,thailand,14.8864,103.4932
sainte-geneviève-des-bois,france,48.6369,2.3403
jordan,philippines,10.6,122.6
bell gardens,united states,33.9663,-118.155
bentota,sri lanka,6.42,80.0
massawa,eritrea,15.6097,39.45
athis-mons,france,48.7074,2.3889
san roque,philippines,14.48,120.9011
nueva italia de ruiz,mexico,19.0194,-102.1089
effia-kuma,ghana,4.9167,-1.75
santa elena,ecuador,-2.2267,-80.8583
lincoln park,united states,42.2432,-83.1811
pioltello,italy,45.5,9.3333
aventura,united states,25.9566,-80.1371
fort lee,united states,40.8509,-73.9713
ālamat’ā,ethiopia,12.4167,39.55
san gabriel,united states,34.0949,-118.099
vernier,switzerland,46.2,6.1
les lilas,france,48.88,2.42
sant’antimo,italy,40.9422,14.2348
wickford,united kingdom,51.6114,0.5207
āzezo,ethiopia,12.5586,37.4308
san juan despí,spain,41.3668,2.057
touggourt,algeria,33.1,6.0667
kālihāti,bangladesh,24.3833,89.9833
dáfni,greece,37.95,23.7333
miahuatlán de porfirio díaz,mexico,16.3327,-96.5956
park ridge,united states,42.0125,-87.8436
florida,uruguay,-34.1,-56.2167
paravūr tekkumbhāgam,india,8.811,76.669
celje,slovenia,46.2358,15.2675
cabaret,haiti,18.7343,-72.4159
sareh mowndeh,the gambia,13.4,-16.6833
châtenay-malabry,france,48.7653,2.2781
redcar,united kingdom,54.618,-1.069
kaffrine,senegal,14.1014,-15.5432
pánuco,mexico,22.05,-98.1833
creil,france,49.2583,2.4833
lydenburg,south africa,-25.096,30.446
northolt,united kingdom,51.5467,-0.37
herohalli,india,12.9911,77.4873
bridlington,united kingdom,54.0819,-0.1923
olteniţa,romania,44.0867,26.6367
hanwell,united kingdom,51.509,-0.338
istog,kosovo,42.7833,20.4833
bezons,france,48.9261,2.2178
taibao,taiwan,23.45,120.3333
premiá de mar,spain,41.492,2.362
bollate,italy,45.55,9.1167
conflans-sainte-honorine,france,48.9992,2.0983
durazno,uruguay,-33.3667,-56.5167
el hajeb,morocco,33.6928,-5.3711
ban doi suthep,thailand,18.7944,98.9142
varaždin,croatia,46.3081,16.3378
keizer,united states,45.0028,-123.0243
falkirk,united kingdom,56.0011,-3.7835
bugembe,uganda,0.4675,33.2414
fāraskūr,egypt,31.3297,31.7147
tromsø,norway,69.6828,18.9428
zinacantán,mexico,16.7601,-92.7236
nyköping,sweden,58.7531,17.0086
abasolo,mexico,20.4511,-101.5289
villeneuve-saint-georges,france,48.7325,2.4497
ayutuxtepeque,el salvador,13.7356,-89.2017
romainville,france,48.884,2.435
le plessis-robinson,france,48.7811,2.2633
zaïo,morocco,34.9333,-2.7333
lambaréné,gabon,-0.6883,10.2319
mission bend,united states,29.6948,-95.6658
esch-sur-alzette,luxembourg,49.4969,5.9806
tuyên quang,vietnam,21.8167,105.2167
vrilíssia,greece,38.0333,23.8333
cholargós,greece,38.0,23.8
adjumani,uganda,3.3772,31.7906
bərdə,azerbaijan,40.3744,47.1267
palaiseau,france,48.7145,2.2457
casalecchio di reno,italy,44.4833,11.2833
dover,united kingdom,51.1295,1.3089
riacho de santana,brazil,-13.6089,-42.9389
tunceli,turkey,39.1064,39.5472
klinë,kosovo,42.6167,20.5667
bucha,ukraine,50.5486,30.2208
la presa,united states,32.711,-117.0027
agía varvára,greece,38.0,23.65
schiltigheim,france,48.6078,7.75
la puente,united states,34.0323,-117.9533
wołomin,poland,52.35,21.25
tomatlán,mexico,19.9333,-105.2333
escuinapa,mexico,22.9822,-105.7031
argyroúpoli,greece,37.9,23.75
choybalsan,mongolia,48.0783,114.535
hitchin,united kingdom,51.947,-0.283
shangzhuangcun,china,23.5226,116.7134
am-timan,chad,11.0333,20.2833
rainham,united kingdom,51.36,0.61
massamá,portugal,38.7568,-9.2748
brugherio,italy,45.5508,9.3011
trujillo,venezuela,9.417,-70.5
kranj,slovenia,46.2333,14.3667
spalding,united kingdom,52.7858,-0.1529
stanton,united states,33.8003,-117.9935
attingal,india,8.68,76.83
dighwāra,india,25.7443,85.01
kikinda,serbia,45.8333,20.45
zeghanghane,morocco,35.15,-3.0
east meadow,united states,40.7197,-73.5604
brzeg,poland,50.8667,17.4833
thonon-les-bains,france,46.3627,6.475
la huacana,mexico,18.9625,-101.8069
ali sabieh,djibouti,11.15,42.7167
limbiate,italy,45.5972,9.13
yihezhuang,china,39.1373,116.0744
villemomble,france,48.8833,2.5
belleville,united states,40.795,-74.1617
northglenn,united states,39.9108,-104.9783
hoogvliet,netherlands,51.8667,4.35
montclair,united states,34.0715,-117.6981
mannar,sri lanka,8.9772,79.9138
reforma,mexico,17.8658,-93.1472
grantham,united kingdom,52.918,-0.638
pandaul,india,26.2517,86.0747
falun,sweden,60.6072,15.6311
kajaani,finland,64.2311,27.7194
tenosique,mexico,17.4756,-91.4225
salto del guairá,paraguay,-24.02,-54.34
richmond west,united states,25.6105,-80.4297
villagrán,mexico,20.517,-100.983
soteapan,mexico,18.2333,-94.8667
gabú,guinea-bissau,12.2833,-14.2167
san carlos,nicaragua,11.1236,-84.778
hanover park,united states,41.9818,-88.1446
ōharu,japan,35.1751,136.8201
carshalton,united kingdom,51.3652,-0.1676
rukungiri,uganda,-0.79,29.925
harima,japan,34.7167,134.8667
schaffhausen,switzerland,47.7,8.6333
bửu long,vietnam,10.96,106.7967
salt,spain,41.9761,2.7881
pāppinisshēri,india,11.95,75.35
nanchital de lázaro cárdenas del río,mexico,18.0667,-94.4167
aizumi,japan,34.1266,134.4951
foothill farms,united states,38.6867,-121.3475
tozeur,tunisia,33.9167,8.1333
bečej,serbia,45.6167,20.0333
madukkarai,india,10.9057,76.9634
ewell,united kingdom,51.35,-0.249
ataq,yemen,14.5364,46.8331
fusō,japan,35.3591,136.9132
colwyn bay,united kingdom,53.29,-3.7
mabole,sri lanka,7.0,79.9
banī suhaylā,gaza strip,31.3428,34.3253
huyton,united kingdom,53.4111,-2.8403
bossangoa,central african republic,6.4833,17.45
bibhutpur,india,25.6878,85.9992
calumpang,philippines,14.6249,121.0865
saint-mandé,france,48.8422,2.4186
alacuás,spain,39.4583,-0.4628
putla villa de guerrero,mexico,17.0321,-97.9293
senhora da hora,portugal,41.186,-8.651
prijepolje,serbia,43.5439,19.6514
pinner,united kingdom,51.5932,-0.3894
al qunayţirah,syria,33.1256,35.8239
nishihara,japan,26.2228,127.7589
chaiyaphum,thailand,15.8056,102.0311
riccione marina,italy,44.0,12.65
deal,united kingdom,51.2226,1.4006
kendall west,united states,25.7065,-80.4388
pāppākurichchi,india,10.8137,78.7481
motozintla,mexico,15.3632,-92.2477
nzega,tanzania,-4.2169,33.1864
pontoise,france,49.0516,2.1017
letchworth,united kingdom,51.978,-0.23
cernusco sul naviglio,italy,45.5167,9.3333
richfield,united states,44.8763,-93.2829
marijampolė,lithuania,54.5472,23.35
